"http://www.okkam.org/oaie/restaurant1-Restaurant36","american","http://www.okkam.org/oaie/restaurant1-Address36","","gramercy tavern","212/477-0777","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant46","american","http://www.okkam.org/oaie/restaurant1-Address46","","march","212/754-6272","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant81","american","http://www.okkam.org/oaie/restaurant1-Address81","","georgia grille","404/352-3517","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant17","american","http://www.okkam.org/oaie/restaurant1-Address17","","philippe's the original","213/628-3781","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City56","","","","brooklyn","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address80","","","http://www.okkam.org/oaie/restaurant1-City80","","","1 margaret mitchell sq.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City1","","","","studio city","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address11","","","http://www.okkam.org/oaie/restaurant1-City11","","","903 n. la cienega blvd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant67","asian","http://www.okkam.org/oaie/restaurant1-Address67","","chin's","702/733-8899","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address108","","","http://www.okkam.org/oaie/restaurant1-City108","","","3201 fillmore st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City14","","","","beverly hills","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City42","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address7","","","http://www.okkam.org/oaie/restaurant1-City7","","","8358 sunset blvd. west","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City112","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City82","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City96","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant80","american","http://www.okkam.org/oaie/restaurant1-Address80","","delectables","404/681-2909","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant100","french","http://www.okkam.org/oaie/restaurant1-Address100","","fleur de lys","415/673-7779","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant57","italian","http://www.okkam.org/oaie/restaurant1-Address57","","san domenico","212/265-5959","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant94","french","http://www.okkam.org/oaie/restaurant1-Address94","","alain rondelli","415/387-0408","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City13","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant27","continental","http://www.okkam.org/oaie/restaurant1-Address27","","cafe des artistes","212/877-3500","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant77","french","http://www.okkam.org/oaie/restaurant1-Address77","","brasserie le coze","404/266-1440","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address29","","","http://www.okkam.org/oaie/restaurant1-City29","","","854 7th ave.  between 54th and 55th sts.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address60","","","http://www.okkam.org/oaie/restaurant1-City60","","","43 w. 65th st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address39","","","http://www.okkam.org/oaie/restaurant1-City39","","","33 w. 55th st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address10","","","http://www.okkam.org/oaie/restaurant1-City10","","","1972 n. hillhurst ave.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City102","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant47","american","http://www.okkam.org/oaie/restaurant1-Address47","","mesa grill","212/807-7400","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant37","tel caribbean","http://www.okkam.org/oaie/restaurant1-Address37","","island spice","212/765-1737","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address14","","","http://www.okkam.org/oaie/restaurant1-City14","","","129 n. la cienega blvd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City53","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City0","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant18","french","http://www.okkam.org/oaie/restaurant1-Address18","","pinot bistro","818/990-0500","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant44","french","http://www.okkam.org/oaie/restaurant1-Address44","","lutece","212/752-2225","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City43","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant78","american","http://www.okkam.org/oaie/restaurant1-Address78","","buckhead diner","404/262-3336","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address107","","","http://www.okkam.org/oaie/restaurant1-City107","","","1737 post st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City17","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address28","","","http://www.okkam.org/oaie/restaurant1-City28","","","2450 broadway  between 90th and 91st sts.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant103","asian","http://www.okkam.org/oaie/restaurant1-Address103","","khan toke thai house","415/668-6654","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant58","delicatessen","http://www.okkam.org/oaie/restaurant1-Address58","","second avenue deli","212/677-0606","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant93","italian","http://www.okkam.org/oaie/restaurant1-Address93","","veni vidi vici","404/875-8424","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant24","continental","http://www.okkam.org/oaie/restaurant1-Address24","","aquavit","212/307-7311","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City83","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant83","asian","http://www.okkam.org/oaie/restaurant1-Address83","","heera of india","404/876-4408","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City93","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City101","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant64","mediterranean","http://www.okkam.org/oaie/restaurant1-Address64","","uncle nick's","212/315-1726","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant38","american","http://www.okkam.org/oaie/restaurant1-Address38","","jo jo","212/223-5656","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address13","","","http://www.okkam.org/oaie/restaurant1-City13","","","3rd st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City54","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant19","italian","http://www.okkam.org/oaie/restaurant1-Address19","","rex il ristorante","213/627-2300","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City44","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address9","","","http://www.okkam.org/oaie/restaurant1-City9","","","9560 dayton way","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City16","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant79","french","http://www.okkam.org/oaie/restaurant1-Address79","","ciboulette","404/874-7600","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address106","","","http://www.okkam.org/oaie/restaurant1-City106","","","648 bush st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address27","","","http://www.okkam.org/oaie/restaurant1-City27","","","1 w. 67th st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant59","asian","http://www.okkam.org/oaie/restaurant1-Address59","","seryna","212/980-9393","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant102","american","http://www.okkam.org/oaie/restaurant1-Address102","","hawthorne lane","415/777-9779","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant92","french","http://www.okkam.org/oaie/restaurant1-Address92","","toulouse","404/351-9533","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant25","american","http://www.okkam.org/oaie/restaurant1-Address25","","aureole","212/ 319-1660","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City94","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant82","international","http://www.okkam.org/oaie/restaurant1-Address82","","hedgerose heights inn","404/233-7673","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City100","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant112","italian","http://www.okkam.org/oaie/restaurant1-Address112","","adriano's ristorante","310/475-9807","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City84","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant45","seafood","http://www.okkam.org/oaie/restaurant1-Address45","","manhattan ocean club","212/ 371-7777","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant65","american","http://www.okkam.org/oaie/restaurant1-Address65","","union square cafe","212/243-4020","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant39","french","http://www.okkam.org/oaie/restaurant1-Address39","","la caravelle","212/586-4252","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address4","","","http://www.okkam.org/oaie/restaurant1-City4","","","624 s. la brea ave.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address47","","","http://www.okkam.org/oaie/restaurant1-City47","","","102 5th ave.  between 15th and 16th sts.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address105","","","http://www.okkam.org/oaie/restaurant1-City105","","","816 folsom st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City19","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant52","french","http://www.okkam.org/oaie/restaurant1-Address52","","petrossian","212/245-2214","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City45","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address71","","","http://www.okkam.org/oaie/restaurant1-City71","","","200 e. fremont st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant42","french","http://www.okkam.org/oaie/restaurant1-Address42","","les celebrites","212/484-5113","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address16","","","http://www.okkam.org/oaie/restaurant1-City16","","","5955 melrose ave.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address98","","","http://www.okkam.org/oaie/restaurant1-City98","","","340 stockton st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address85","","","http://www.okkam.org/oaie/restaurant1-City85","","","2637 peachtree rd.  peachtree house condominium","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant12","french","http://www.okkam.org/oaie/restaurant1-Address12","","le chardonnay","213/655-8880","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City29","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City79","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant85","italian","http://www.okkam.org/oaie/restaurant1-Address85","","la grotta","404/231-1368","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address36","","","http://www.okkam.org/oaie/restaurant1-City36","","","42 e. 20th st.  between park ave. s and broadway","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address99","","","http://www.okkam.org/oaie/restaurant1-City99","","","804 northpoint","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City85","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City39","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City99","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant105","mediterranean","http://www.okkam.org/oaie/restaurant1-Address105","","lulu","415/495-5775","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant99","french","http://www.okkam.org/oaie/restaurant1-Address99","","chez michel","415/775-7036","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City65","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address26","","","http://www.okkam.org/oaie/restaurant1-City26","","","201 w. 83rd st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address3","","","http://www.okkam.org/oaie/restaurant1-City3","","","14016 ventura blvd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address48","","","http://www.okkam.org/oaie/restaurant1-City48","","","57 jane st.  off hudson st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address104","","","http://www.okkam.org/oaie/restaurant1-City104","","","2316 polk st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City46","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address70","","","http://www.okkam.org/oaie/restaurant1-City70","","","3570 las vegas blvd. s","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant53","mediterranean","http://www.okkam.org/oaie/restaurant1-Address53","","picholine","212/724-8585","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City18","","","","los angeles","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant43","american","http://www.okkam.org/oaie/restaurant1-Address43","","lespinasse","212/339-6719","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address15","","","http://www.okkam.org/oaie/restaurant1-City15","","","9001 santa monica blvd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant13","italian","http://www.okkam.org/oaie/restaurant1-Address13","","locanda veneta","310/274-1893","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address84","","","http://www.okkam.org/oaie/restaurant1-City84","","","1397 n. highland ave.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City28","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City86","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address35","","","http://www.okkam.org/oaie/restaurant1-City35","","","12 e. 12th st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant84","caribbean","http://www.okkam.org/oaie/restaurant1-Address84","","indigo coastal grill","404/876-0676","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City38","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City47","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address25","","","http://www.okkam.org/oaie/restaurant1-City25","","","34 e. 61st st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City66","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant104","french","http://www.okkam.org/oaie/restaurant1-Address104","","la folie","415/776-5577","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant98","american","http://www.okkam.org/oaie/restaurant1-Address98","","campton place","415/955-5555","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant54","seafood","http://www.okkam.org/oaie/restaurant1-Address54","","pisces","212/260-6660","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address6","","","http://www.okkam.org/oaie/restaurant1-City6","","","6703 melrose ave.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address49","","","http://www.okkam.org/oaie/restaurant1-City49","","","239 w. broadway  between walker and white sts.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address103","","","http://www.okkam.org/oaie/restaurant1-City103","","","5937 geary blvd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address73","","","http://www.okkam.org/oaie/restaurant1-City73","","","2245 e. flamingo rd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Restaurant2","californian","http://www.okkam.org/oaie/restaurant1-Address2","","hotel bel-air","310/472-1211","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant14","asian","http://www.okkam.org/oaie/restaurant1-Address14","","matsuhisa","310/659-9639","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant68","southwestern","http://www.okkam.org/oaie/restaurant1-Address68","","coyote cafe","702/891-7349","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant40","french","http://www.okkam.org/oaie/restaurant1-Address40","","la cote basque","212/688-6525","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-City57","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Address18","","","http://www.okkam.org/oaie/restaurant1-City18","","","12969 ventura blvd.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address59","","","http://www.okkam.org/oaie/restaurant1-City59","","","11 e. 53rd st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address83","","","http://www.okkam.org/oaie/restaurant1-City83","","","595 piedmont ave.  rio shopping mall","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City58","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City27","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City87","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant87","continental","http://www.okkam.org/oaie/restaurant1-Address87","","nikolai's roof","404/221-6362","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address38","","","http://www.okkam.org/oaie/restaurant1-City38","","","160 e. 64th st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City77","","","","atlanta","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City67","","","","las vegas","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant28","italian","http://www.okkam.org/oaie/restaurant1-Address28","","carmine's","212/362-2200","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant97","french","http://www.okkam.org/oaie/restaurant1-Address97","","cafe claude","415/392-3505","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Restaurant107","asian","http://www.okkam.org/oaie/restaurant1-Address107","","mifune japan center  kintetsu building","415/922-0337","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address24","","","http://www.okkam.org/oaie/restaurant1-City24","","","13 w. 54th st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City111","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City48","","","","new york","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-City97","","","","san francisco","","","http://www.okkam.org/ontology_restaurant1.owl#City"
"http://www.okkam.org/oaie/restaurant1-Restaurant55","or 212/632-5100 american","http://www.okkam.org/oaie/restaurant1-Address55","","rainbow room","212/632-5000","","http://www.okkam.org/ontology_restaurant1.owl#Restaurant"
"http://www.okkam.org/oaie/restaurant1-Address72","","","http://www.okkam.org/oaie/restaurant1-City72","","","2880 las vegas blvd. s","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-Address102","","","http://www.okkam.org/oaie/restaurant1-City102","","","22 hawthorne st.","http://www.okkam.org/ontology_restaurant1.owl#Address"
"http://www.okkam.org/oaie/restaurant1-City69","","","","las vegas","","","http://www.okkam.org/ontology_restaurant1.owl#City"
